country_code,year0,migLower,migMedian,migUpper,popLower,popMedian,popUpper
426,2035,-136207.419146629,-42737.6981802228,57429.1292940774,2147173.44902962,2400270.19865636,2669053.43752891
426,2040,-148491.975079303,-39903.0119868855,66272.9774087935,2126452.31370958,2466724.71957791,2859901.79450221
426,2045,-150281.476165773,-38841.0175210419,77788.1243597928,2085038.15097759,2525471.31035795,3109576.84121451
430,2020,-25000,-25000,-25000,5057677,5057677,5057677
430,2025,-752597.44246367,-15291.7806252919,737955.302413992,4948638.85706967,5701795.22477451,6465859.92575333
430,2030,-941484.670505339,-19238.3944453174,832328.148188117,4970424.36775467,6362336.33187352,7716786.81340771
430,2035,-987472.332818514,-27067.6492086185,1124281.28372333,5064987.93585986,7048837.16681541,9044937.80244067
430,2040,-1167708.33549352,-21115.6988742197,1226133.3559854,5210738.64597525,7721188.25148254,10858836.5682629
430,2045,-1118520.10698315,-1365.71356231453,1245782.48307235,5451211.91142708,8427881.12116239,12732084.9880962
434,2020,-9997,-9997,-9997,6871287,6871287,6871287
434,2025,-233706.158306224,-7323.99285154825,228773.255516693,7029011.9983264,7267913.51490728,7525460.88503567
434,2030,-293852.958796504,9196.07960131062,289570.886554274,7124176.98608971,7628984.18758147,8134239.59201836
434,2035,-332524.126093974,-1699.85573229111,343108.982683682,7173035.8986155,7914856.47112513,8768777.81103137
434,2040,-347290.795623985,-6559.86343601491,347938.930571835,7118693.96987573,8184572.78060171,9331027.1877472
434,2045,-353020.277644164,-24283.1568032251,402313.596910965,7009264.3237739,8376660.18421701,9886423.97061366
438,2020,287,287,287,38137,38137,38137
438,2025,-1059.4039360508,258.72710515003,1557.06018958703,37447.7849939476,38731.9046274884,40037.3652807559
438,2030,-1428.51675298748,237.018615986069,2045.79802771547,36239.9662338907,39112.1745421458,42200.3627381121
438,2035,-1607.51122444379,282.409546072554,2389.78737365657,34565.0287851496,39274.1753848089,44418.3933953594
438,2040,-1636.0761777751,214.772648132591,2499.0296840329,32344.3663914094,39124.5069390009,46393.8530630128
438,2045,-1605.69274278563,120.273578289435,3055.18947483099,29879.9918909841,38579.2629972844,49146.2810594175
440,2020,-163902,-163902,-163902,2722291,2722291,2722291
440,2025,-210394.660397101,-133552.149495614,-63328.1875088216,2448562.17391389,2526377.08866478,2597803.69839046
440,2030,-196127.216478085,-108699.590123366,-21411.3411853315,2178447.40367219,2334748.39890935,2484710.07511821
440,2035,-174552.185362341,-89418.3475950336,1610.73139853128,1903865.30803988,2145883.16179567,2380473.94282786
440,2040,-158610.639635648,-74926.1845054742,18910.2507412729,1638394.52640004,1969872.51562545,2294995.2783805
440,2045,-146217.412248462,-60108.1626133428,25690.5495469683,1397950.3149388,1808822.24873139,2232266.15392421
442,2020,48704,48704,48704,625976,625976,625976
442,2025,22139.5555874663,47186.2788228105,76926.6020562185,656932.994010532,682027.955057536,712338.688049993
442,2030,10459.6108528542,47172.3537505666,91279.4688796917,679031.761262454,739910.190384447,809728.292642815
442,2035,-1338.1166369857,45548.7540410371,109671.981652286,685610.720480182,796660.661733665,928564.54654472
442,2040,-9108.14132184604,43308.5909411265,126022.573663426,693443.161934105,851380.010670018,1066475.07357413
442,2045,-15548.3327009173,41125.9035013222,147498.213581896,686181.726485588,898090.237251128,1235966.77620298
450,2020,-7500,-7500,-7500,27691019,27691019,27691019
450,2025,-178199.788768157,-10030.6666862425,165968.372346046,30991779.1063085,31480845.90685,32023647.7706015
450,2030,-261724.903530821,-15382.736983396,252190.477465287,34402037.3118741,35579220.8054714,36819120.9299155
450,2035,-321306.498934297,-11648.7388513224,342907.704609414,37613958.9300836,39857186.4932543,42104860.1678159
450,2040,-383628.529633519,-30402.5019304962,378996.829626604,40797713.2412988,44292698.4503786,47687862.6682713
450,2045,-463922.989095726,-27990.3312601653,465060.404962333,43869169.2776956,48925302.0805711,53730425.111136
454,2020,-80263,-80263,-80263,19129955,19129955,19129955
454,2025,-1530191.5126695,-42948.781809263,1358737.04263852,20274536.1474921,21826845.5457037,23344656.2202256
454,2030,-1791105.74337064,-72471.9863287657,1521049.51980422,22038475.9892685,24799462.0277417,27703556.2224711
454,2035,-1975950.15852337,-70354.2988968088,1804654.69205995,23896959.2872062,27905232.4488053,32124883.3815998
454,2040,-2168675.19241944,-124521.993462599,2219019.72895465,25666426.6371141,31085461.5107368,36953043.5510775
454,2045,-2219511.97909577,-712.134941777281,2377774.03968939,27670040.6319222,34410302.0719864,41919803.7583234
458,2020,249999,249999,249999,32365998,32365998,32365998
458,2025,-443363.702794245,206526.248124671,899541.985963232,33546392.7376239,34271378.2151273,35053902.4534157
458,2030,-659795.948310693,188112.571725455,1119539.58359068,34307692.5756877,35980272.08616,37695669.0694564
458,2035,-795819.552335144,163849.483595179,1234488.28656167,34663531.9832986,37336183.9059328,40155002.0505817
458,2040,-891945.937095198,153158.717434417,1240189.66617889,34667724.8349407,38352298.5101314,42416744.8506108
458,2045,-992085.040376209,186874.548789599,1348009.21175054,34299747.3928941,39105386.8864789,44427741.1925319
462,2020,56851,56851,56851,540542,540542,540542
462,2025,12112.6851375322,54699.8991225681,96275.2202781023,575644.825247874,619766.633913122,662382.284541671
462,2030,-6334.56109530345,50161.7677852988,121590.231206674,594376.920226502,688779.263334706,787278.721094323
462,2035,-29597.8994881566,33687.5031099558,184884.348016929,601098.762996735,737984.60010874,968255.085608779
462,2040,-25391.2846974741,16228.4534898319,156554.259497394,604744.237306888,777835.806063394,1134758.06696988
462,2045,-37066.2581377241,9584.93316831521,132233.482879533,611677.409684725,814929.192841824,1289796.25503064
466,2020,-2e+05,-2e+05,-2e+05,20250834,20250834,20250834
466,2025,-814107.318270482,-284917.74372492,216561.715072423,22721980.4554452,23310661.2049033,23896780.3759503
466,2030,-1030033.21977485,-327126.82438108,397590.612044022,25257397.0006069,26638514.8146592,28133693.711571
466,2035,-1203167.39577165,-374408.293636921,494435.703954383,27662022.6997702,30137280.6943817,32949114.5232299
466,2040,-1446270.941482,-423003.269800596,595026.333867836,29725449.1324138,33695186.9230166,37880534.6975515
466,2045,-1540456.91869164,-482264.409667021,763345.374203242,31497193.9126925,37278101.7582831,43453842.9171224
470,2020,4501,4501,4501,441539,441539,441539
470,2025,-8296.19659079918,3440.28875569598,14993.4139412641,433589.758494909,445732.317651047,456824.006000079
470,2030,-11757.8809178297,2558.65971024108,18013.7157796834,421014.798855644,445949.491989689,471574.034270043
470,2035,-13644.6739133801,2126.41845755161,18700.7236471194,403353.296805898,442519.028722347,487002.183008527
470,2040,-15296.2511302874,1738.82325530798,18815.7909324881,381545.71210785,435017.729531591,497807.723309213
470,2045,-13687.8385401035,1703.9807633353,20557.2833069742,358333.319310141,428923.765818622,510751.209863134
584,2020,-4000,-4000,-4000,59194,59194,59194
584,2025,-8460.41390216376,-2901.90241338076,2662.13094229004,56309.6425328196,61965.7367045126,67493.388030288
584,2030,-8788.30255616601,-2137.50411763358,4550.67956759125,53775.2610084708,65110.2478319425,77587.874897813
584,2035,-9142.01541350023,-1798.61335348809,6188.96935173158,49732.8155889939,68438.9307089445,89065.6263453556
584,2040,-8842.14529316038,-1290.93838505793,7727.2014843271,47085.9932421964,71784.0596014659,99140.5122341069
584,2045,-8596.04056406453,-977.761249137566,8816.06351362137,43409.8609017696,75675.2558358857,110784.382030183
474,2020,-4800,-4800,-4800,375265,375265,375265
474,2025,-21331.7096071733,-4507.41079936823,12701.2494630364,352968.632919384,370670.446943128,388293.509291373
474,2030,-23274.7748701429,-4851.03228120704,16426.3923497572,332398.38410949,364348.639568919,400283.995029643
474,2035,-23481.3527825568,-4891.85996436935,18172.2527225307,311039.946937396,357674.302256328,415589.592957747
474,2040,-22857.0913147867,-4765.71775979793,16521.3564979042,287740.006552865,346772.680050993,423995.099910212
474,2045,-23087.0371199337,-4171.86114734828,19188.4239735709,263303.132409204,334093.776728807,431448.20792187
478,2020,25002,25002,25002,4649660,4649660,4649660
478,2025,-40966.6732523197,20647.0682069274,77130.585088576,5201371.42762535,5290217.59362931,5374145.50345041
478,2030,-71792.4604481824,13578.0212811446,103911.095562567,5734223.05920207,5958237.03667846,6171723.14805627
478,2035,-102071.471657065,8857.62831174639,130831.615075588,6248549.4138238,6666729.51446019,7070135.71969553
478,2040,-124118.935040436,5555.60452903169,149726.40837236,6741261.73717032,7401450.34207938,8043206.66367899
478,2045,-146679.361494194,-781.350282642657,166798.56469158,7252172.85119312,8151618.69772375,9086793.55320987
480,2020,0,0,0,1271767,1271767,1271767
480,2025,-37409.925651846,-8013.25365281163,16117.4871775263,1235578.9765012,1265761.48275574,1293698.8838584
480,2030,-42892.7763318068,-11494.5197796145,19812.9132509882,1185575.67909518,1247572.5186138,1312103.78500548
480,2035,-45129.5914097864,-14326.7528753907,21807.1118158058,1127794.33513332,1218949.95224269,1321051.1784847
480,2040,-47671.4488184116,-14924.138811909,21845.5533817643,1063789.84749275,1178272.30738442,1319069.31352084
480,2045,-47119.4207822909,-13719.812057405,22460.9144215713,986822.853731329,1131051.99544401,1306049.36405192
175,2020,0,0,0,272813,272813,272813
175,2025,-17108.9913964288,172.341673212097,16735.5200135597,289711.019577377,307158.14041425,324021.871392746
175,2030,-21590.0215151247,163.393033658627,22490.8229211517,303185.619192197,343619.924232375,381555.268533421
175,2035,-24233.2080474607,1535.39750892619,29256.1354398023,315972.989917617,382103.712309901,450009.161532898
175,2040,-27512.7622129632,92.7610377522577,28839.7566937319,328517.80368995,422758.997285177,514067.443751528
175,2045,-28962.0036141091,886.663114005777,35335.7988474416,336813.217638935,460227.899311371,588416.717530231
484,2020,-3e+05,-3e+05,-3e+05,128932753,128932753,128932753
484,2025,-1874812.35271341,-519472.318083825,917531.35953406,133058375.477221,135141726.769592,137183086.60766
484,2030,-2447531.68556173,-636009.916354686,1272697.96211398,135663306.222308,140223107.637097,145173347.906828
484,2035,-2904645.21102322,-786051.949736314,1623412.81794223,136855737.033824,144541513.552782,152429397.682771
484,2040,-3173773.14277166,-987822.336704989,1951522.36011469,136733077.18076,147564950.402433,159422670.186914
484,2045,-3401044.41916152,-1016002.31644131,2074555.09900393,135147450.867651,149563857.993818,166007977.717138
583,2020,-2999,-2999,-2999,115021,115021,115021
583,2025,-14065.3530177597,-2379.24103177796,7837.65131251223,110832.506877853,122163.684508575,132643.027004928
583,2030,-14634.3821440513,-1491.11229123887,10841.7210833416,107534.905612651,129181.073741319,152434.204235621
583,2035,-14389.5891777156,-1712.33296410937,12690.4056613253,103436.304074865,135130.681333096,172141.851635236
583,2040,-14952.5072101819,-1843.88651246215,15062.6269389832,97455.8752708489,140505.364075582,192677.554117308
583,2045,-15105.3564814347,-1681.2923642449,17925.2521042262,91360.6744190124,143810.786841653,217285.789437803
492,2020,1000,1000,1000,39244,39244,39244
492,2025,-2654.63651385633,748.297037544203,4090.70528255065,36847.1241795142,40216.350157304,43583.4471981976
492,2030,-3093.25052765258,581.38298760994,5016.97624067903,34634.2080109955,40918.5853561301,48070.6117572698
492,2035,-3244.5043028907,538.773842579948,5370.4296915749,31877.1749089817,41569.890678755,53032.3249332052
492,2040,-3539.4271775213,504.422694294229,5073.40173790589,28712.8726348184,41724.2302669099,57728.9696220562
492,2045,-3432.40407095405,531.150581645241,5807.60117449628,25821.1871576789,41827.5392376066,63261.5146266123
496,2020,-4262,-4262,-4262,3278292,3278292,3278292
496,2025,-77384.2414808028,-11483.3955557348,54875.6023354762,3434112.96801912,3506711.99244289,3582575.30499566
496,2030,-89152.4926091331,-15280.3246293317,65828.2259842346,3553140.08306278,3696757.29450825,3850236.85109225
496,2035,-98197.8293066705,-17586.3106183673,70845.9733893195,3639144.42919346,3860308.30298411,4126530.25472061
496,2040,-107505.267743214,-16979.1953797415,84092.7496216885,3702071.71428754,4030053.80894262,4405944.43501723
496,2045,-117325.980410099,-18050.1505454092,83873.2422065778,3774363.63191327,4186937.08780736,4713230.88858724
499,2020,-2400,-2400,-2400,628062,628062,628062
499,2025,-36566.1111291925,-6769.79515133114,24370.850833399,592220.927249246,623654.083722147,654521.118475599
499,2030,-42140.8107694595,-6202.187586555,26488.3424889451,559241.374182668,615475.587547049,672196.582623477
499,2035,-35527.615316513,-6628.54138116686,25828.7796001872,527390.556737481,603480.275577024,681170.542350276
499,2040,-38187.0134111442,-7460.87294769857,26838.9224616842,500225.407667416,587774.229133484,690722.931817978
499,2045,-37286.1371075838,-8438.13383525217,24360.3095126565,468769.175069302,569022.255045714,695175.932087238
500,2020,-6,-6,-6,4999,4999,4999
500,2025,-886.766260899209,71.384259503167,1337.97947640733,4033.88439287788,4991.69564815354,6259.9382735421
500,2030,-903.944081899786,140.435919767855,1719.79271979673,3414.99803688844,5008.86608803574,7650.94191774248
500,2035,-840.151288376771,93.8395235947445,1999.54054550068,2939.75670673514,4980.14228632334,9331.35446512937
500,2040,-928.021116858543,131.539335418735,2126.08910705059,2533.20368179116,4957.59201467425,11327.5985260842
500,2045,-1018.78075135867,121.722601134819,2246.39093308462,2196.04790222214,4959.76598328561,13360.0484313516
504,2020,-257096,-257096,-257096,36910558,36910558,36910558
504,2025,-888266.66190622,-391486.614661325,119816.137578705,38123914.6888401,38814863.672613,39444482.7653763
504,2030,-1072766.50558573,-446647.373219013,215949.135641276,38982058.6586392,40412300.5977786,41773220.4396396
504,2035,-1189677.99814405,-501544.411512767,231374.441635147,39362929.2322401,41761997.1503149,43858573.9377006
504,2040,-1250220.78451355,-556387.360042557,334124.67136924,39337539.5965651,42769177.6586715,45734905.5870738
504,2045,-1367354.15734545,-584172.448263461,329646.075214997,38918180.5084497,43390991.049608,47677543.5432281
508,2020,-25000,-25000,-25000,31255435,31255435,31255435
508,2025,-2120377.16476016,-234378.086133045,1736004.14880418,33893687.2517232,35795783.6969962,37779147.9141188
508,2030,-2446803.36237351,-203367.556821887,2221287.22329078,37056294.1627453,40681227.5578995,44870396.0246404
508,2035,-2597584.93221516,-252917.40890572,2267571.48718387,39953232.7199223,45908291.164841,52311268.5953755
508,2040,-2733400.72826091,-333431.838932003,2824136.0719867,42993961.633473,51295278.3810383,60782151.1470206
508,2045,-3408997.45784406,-348920.690052113,2736964.78480481,45951366.6648329,56831609.0006779,69900939.2384857
104,2020,-816564,-816564,-816564,54409794,54409794,54409794
104,2025,-1529239.65127028,-739982.269416184,-23265.1157757154,54997480.1589633,56026131.0992898,56961887.5097524
104,2030,-1627121.03923219,-709037.893708657,138133.541093074,55144142.6991789,57287746.9347288,59333294.0624083
104,2035,-1701612.95319939,-675069.329771788,321925.019170794,54878602.9304253,58136233.4193997,61367057.7130465
104,2040,-1778667.55035012,-625143.625680894,564256.223921365,53938836.739188,58518445.5937917,63233846.2011406
104,2045,-1687893.67070524,-625643.938209281,616222.28064365,52493935.0674793,58539336.7783738,64514951.9026103
516,2020,-24030,-24030,-24030,2540916,2540916,2540916
516,2025,-105187.121130991,-21127.9866416581,59691.0019865892,2679780.98439996,2774493.74530463,2866385.73663757
516,2030,-112738.95567158,-21564.0535652771,66732.6792442604,2827784.18771495,3006312.9653778,3178104.76390581
516,2035,-127584.036122726,-19970.1771900948,89360.9220920855,2979173.84233789,3237374.1621557,3499147.55016965
516,2040,-132369.557560269,-18667.0500901624,95119.8690659751,3120291.74698684,3470207.70277361,3848209.93594846
516,2045,-134013.38508355,-26625.6478080849,96780.9139311554,3253333.70226233,3689878.92020468,4190973.49539242
520,2020,-499,-499,-499,10834,10834,10834
520,2025,-1804.17084116407,-307.054392486686,1150.35470803268,9925.59362015147,11441.2168096293,12898.8046526494
520,2030,-1792.55749106199,-233.99216152563,1644.7192541988,9407.01112584583,12139.8195444338,15042.4928496188
520,2035,-1967.41956875523,-165.905057782367,1935.02759998414,8808.75597489107,12712.4237089102,17449.7143466526
520,2040,-1962.04039989993,-165.294092553151,1909.87559918564,8165.0249997421,13301.0575046055,19598.6747523394
520,2045,-1984.44672208017,-107.648068285391,2257.8603291535,7516.53382012496,14169.7553036633,21813.6148816563
524,2020,208549,208549,208549,29136808,29136808,29136808
524,2025,-1296942.7919779,-103384.761304246,1061259.81513426,29633323.2811339,30926438.1830698,32080589.7086913
524,2030,-1416637.09396528,-181518.456625435,1225511.11065203,29990191.726249,32309877.5361382,34741018.4243592
524,2035,-1617452.20138517,-271748.261076865,1230717.56298796,29802559.4288346,33269350.4344705,36966887.0244286
524,2040,-1753092.5308141,-296372.013774563,1368351.51642582,29347534.590426,34008491.4953324,39296894.4497369
524,2045,-1763565.96028617,-288047.998967172,1431105.6665128,28807993.794585,34382937.8212178,41580162.0965147
528,2020,80000,80000,80000,17134873,17134873,17134873
528,2025,-56844.8057782443,93553.7625970363,242067.325071871,17131072.4357328,17313420.3926782,17486153.6848248
528,2030,-75821.6136573515,97190.6531035258,282550.002958294,17056370.7956982,17428526.7372223,17809372.2879983
528,2035,-89294.4786716257,107225.54126224,315194.21347303,16856183.1986968,17480492.2482045,18111922.2607105
528,2040,-92280.9840200844,112038.235991071,331269.446475003,16603097.3424,17431690.4052484,18307937.8386643
528,2045,-104138.757961012,117564.36502921,335786.174634285,16244598.9933936,17326906.8753296,18465830.0767828
540,2020,2510,2510,2510,285491,285491,285491
540,2025,-9448.94004733932,3580.32316518439,15589.2545154721,285987.470892814,299431.112324015,312034.611849756
540,2030,-9548.73519308617,4123.12991909502,17535.9491561438,288144.081216819,312866.708396888,337150.649671615
540,2035,-9920.65951013923,3952.18148151738,17742.4965509777,289264.715337292,325299.318943836,359289.207953698
540,2040,-11304.941525802,3639.48474999428,18326.9698084431,289333.705016069,336582.197092003,381145.895198522
540,2045,-11930.2387420487,3856.24530676595,19537.277558756,287781.997366497,346054.895505219,400250.22899101
554,2020,74403,74403,74403,4822233,4822233,4822233
554,2025,-93878.9044128819,53727.7453425803,207616.090782218,4836894.70071471,4993657.38361724,5157565.59542212
554,2030,-126689.455086789,50924.7112900837,203339.577491869,4860320.40575615,5139288.21405668,5425586.29819392
554,2035,-118063.112153192,46510.8999941541,217224.872059074,4836706.20361131,5255488.19500954,5691471.55328926
554,2040,-128834.128582523,49275.3283618527,239929.420991142,4801391.09251659,5355828.8339442,5916066.57034395
554,2045,-124539.12608129,50007.1088939711,239375.420051942,4699541.16881011,5428045.92509694,6120515.69224138
558,2020,-106360,-106360,-106360,6624554,6624554,6624554
558,2025,-193903.147175349,-108972.747029616,-34652.6024036334,6861041.88465086,6981803.3554933,7092113.09878613
558,2030,-218405.207651036,-114212.992767436,-14413.2212417096,7040180.12572987,7288707.38667151,7537097.91736756
558,2035,-247183.120352121,-116317.104276512,10418.1126231145,7126215.35982856,7542093.99014263,7956525.98520348
558,2040,-260892.999965649,-124370.404500634,21298.4647503167,7140928.6036638,7723292.11961808,8355817.84877135
558,2045,-278080.240685543,-122531.839396494,38826.9065600866,7071144.76083265,7872226.90046647,8707370.69732974
562,2020,20001,20001,20001,24206636,24206636,24206636
562,2025,-308901.363163589,-35831.7120056375,235455.587184334,28604180.1485752,28999471.1901828,29385861.653902
562,2030,-473142.249337797,-67899.8311157624,305059.799037015,33492586.4020689,34556986.9965013,35536587.7847482
562,2035,-577390.57601892,-122584.877485574,402118.753118466,38674226.1403034,40788120.0694866,42872273.6632708
562,2040,-705379.951115248,-141300.368045918,476125.155584214,43832098.6589393,47769519.3320059,51371209.6499484
562,2045,-877537.018495763,-157238.07301399,582373.505781769,48885081.170237,55379299.6835115,61061957.8174555
566,2020,-3e+05,-3e+05,-3e+05,206139587,206139587,206139587
566,2025,-2509229.39399008,-184219.354041673,1943967.40402682,230044666.288983,233359451.378216,237087475.794665
566,2030,-3011276.40269552,-195653.977506017,2608581.56895668,255227920.697232,262946609.231135,271618197.178031
566,2035,-3482246.00664464,-245135.200911068,2663394.57874771,278968560.238828,294797768.102039,310151386.545613
566,2040,-3821388.90398858,-261608.662266847,3310163.11091997,301154278.984254,328467945.862977,353380800.205866
566,2045,-4718168.05096804,-276373.056108786,3853939.91914825,320619782.149227,362968773.993527,400995987.106779
570,2020,-56,-56,-56,1618,1618,1618
570,2025,-233.684925415129,-52.1493050297888,119.857722184685,1442.24086594617,1620.76674433962,1791.64058147001
570,2030,-265.7532025611,-44.0934420280724,217.752803242678,1249.5325505077,1616.89246049457,2028.37976839145
570,2035,-238.212994968947,-36.275125134504,293.898768043165,1047.510920078,1594.31533586896,2374.98644163083
570,2040,-229.626959420892,-30.7693891641579,378.707015264367,862.011468503228,1569.21010278966,2806.08010659649
570,2045,-212.455577150522,-22.5598885975339,476.101212597407,710.123678936963,1547.0000665555,3287.08537607485
807,2020,-4999,-4999,-4999,2083380,2083380,2083380
807,2025,-79380.0790662568,-18455.2658573584,42209.6710980172,1992458.06531375,2056815.73496908,2122622.41760494
807,2030,-95334.6198200162,-23662.0286055209,49383.0968152915,1889232.89143008,2008285.6945977,2144475.12044386
807,2035,-96991.9207342403,-23506.8456816256,49482.6967372756,1772063.96033018,1943732.47558397,2145248.45809634
807,2040,-94378.2989657286,-23930.162318197,54373.7575147276,1639082.25141086,1864917.48732711,2152189.35983765
807,2045,-87938.0394875294,-25106.50003531,51290.3540183746,1515636.44967374,1784872.53097146,2134343.20379413
580,2020,-659,-659,-659,57557,57557,57557
580,2025,-12108.5563674162,379.254034416275,18477.479975089,47472.025853978,60159.3159399946,78040.6699924844
580,2030,-11923.9592747752,1929.1829385136,24318.1143992194,42787.8489017501,64276.1062804802,99799.8398569114
580,2035,-13186.5239074682,1225.92254772161,25610.436196413,40038.4820336455,67135.1721408332,119768.54637411
580,2040,-14445.6901121012,1512.69301283647,28605.9187227232,37413.8007391285,69552.8339500714,146220.997180122
580,2045,-15313.6989503462,1261.02389502602,30114.4044394548,34350.2870160528,70994.8701544023,162501.887085523
578,2020,140000,140000,140000,5421242,5421242,5421242
578,2025,47356.9718494014,128744.247658723,225047.301477812,5543986.89352909,5632355.36214522,5735026.5788575
578,2030,242.067125204878,118976.167778754,243506.467196351,5621064.08193342,5828542.50541014,6058585.71482688
578,2035,-16764.1822670968,108205.392057794,276901.007452008,5653682.37249738,5992414.23374832,6393496.47878182
578,2040,-39388.0503586695,99186.0836994137,282425.345634434,5636128.52441216,6135783.24521258,6715728.61896413
578,2045,-56879.6656850993,97651.0510074837,288375.804238676,5592987.59885171,6237783.66099302,6990147.35137655
512,2020,437000,437000,437000,5106622,5106622,5106622
512,2025,-456791.307846842,243855.287401803,1132217.89924602,4979051.81644566,5704359.94465359,6613472.38326055
512,2030,-554365.473185889,215575.519612678,1509617.03842526,4973455.36389099,6246466.57702072,8015745.87352642
512,2035,-660707.920500699,142954.204611856,1709528.76299026,4824953.51787832,6681950.32299107,9678748.78336639
512,2040,-729258.331560196,111516.398981918,1851753.41207101,4685447.28670898,7058969.41685238,11612967.9776904
512,2045,-730934.793423578,117573.274065437,1955052.69875717,4440256.64673052,7488625.66166363,13372688.9407509
586,2020,-1166895,-1166895,-1166895,220892331,220892331,220892331
586,2025,-3780185.65817534,-750117.390046157,2205057.90809977,238100489.777309,242543488.085376,246872527.53248
586,2030,-4396384.47679205,-551205.772268733,2980442.88927347,253563189.113076,263822551.047575,273358501.636952
586,2035,-4904421.97618651,-591910.193131538,3740010.92359945,267218196.701433,283838802.341523,300398330.843306
586,2040,-5377589.76668894,-489320.536080537,4333366.55916078,278934636.961838,303803358.56043,328445373.745247
586,2045,-5729452.64780043,-514759.0241963,4863575.65759916,290454482.467967,322551909.500442,354751502.293089
585,2020,-98,-98,-98,18092,18092,18092
585,2025,-1714.78290090919,-108.585611024855,1726.96156954471,16763.5004593949,18364.9177737587,20197.4688209798
585,2030,-1701.81607924623,-68.085790518761,2050.63821744121,15823.7139884163,18564.3165319644,21940.2771082255
585,2035,-1620.19703750561,-23.893752163919,2014.99272044318,14823.3284912015,18526.2001884837,23789.5451671561
585,2040,-1649.06262202957,8.74732992751299,2150.37775677185,14047.3212273972,18478.2244681494,25849.8975347144
585,2045,-1674.88216249348,-3.71727566052849,2277.95241828573,12997.6559330675,18287.6101720122,27558.471619447
591,2020,56000,56000,56000,4314768,4314768,4314768
591,2025,22229.1297988144,55785.0979126517,90847.4308990329,4584713.8524422,4650583.97661801,4712479.55350418
591,2030,9562.01688295324,55495.2746991654,105252.606657017,4835197.30376887,4977860.96890058,5121357.0961787
591,2035,-4162.69731904157,56063.3546588721,121022.99256712,5058721.76652858,5294509.02569936,5548218.46398219
591,2040,-13056.1587668635,57216.5785949392,133374.761760759,5251193.30088584,5592066.03136291,5962153.19626252
591,2045,-20465.1114886831,55656.6667333666,144231.440948784,5419976.8845486,5863342.02428854,6387194.08970161
598,2020,-3999,-3999,-3999,8947027,8947027,8947027
598,2025,-104907.935674774,-243.303746307375,101993.127607783,9649335.30985069,9824459.60835952,9971657.63759055
598,2030,-125058.284451079,-5560.67268622835,117276.165836863,10358908.775717,10709549.0982888,11066544.3241785
598,2035,-137302.798326616,-8110.38710443137,141131.882140954,10968561.1407557,11610022.021771,12218946.8692002
598,2040,-170119.568609818,-11114.7344325912,145947.747853897,11574872.5033308,12482527.9648968,13382565.1707661
598,2045,-162426.648815195,-6848.96343769854,150057.928500726,12083306.1989061,13324986.7152821,14607554.8842773
600,2020,-82780,-82780,-82780,7132530,7132530,7132530
600,2025,-158253.191955855,-76756.0400498107,-16400.0019202898,7429836.28084965,7561099.55135599,7680851.50962437
600,2030,-171651.032295832,-73393.8058927446,20145.3148286622,7682149.73725197,7951502.64729008,8221812.91224329
600,2035,-184661.11082471,-72481.0234074173,38407.1591717714,7869815.91054484,8296440.35118037,8743082.15922184
600,2040,-193267.105887426,-68752.192369065,58321.6482621407,7981954.21635034,8591051.12595932,9222505.32174769
600,2045,-205643.784065041,-68540.9200098325,67842.0615878103,8012799.5508773,8830615.32668176,9728098.24424939
604,2020,495345,495345,495345,32971846,32971846,32971846
604,2025,-564110.219511053,265692.472862602,1038699.49951672,34207080.6214681,35111074.0767526,35939374.0371222
604,2030,-848425.118064655,123889.387837227,1168150.35317642,35079233.7248583,36889840.7748265,38783434.4859497
604,2035,-1041856.32878557,-23533.5687571158,1369559.09938717,35536116.0090086,38314704.8102168,41698375.6100183
604,2040,-1178907.97033661,-104854.796637063,1296247.61760047,35598182.9119156,39424605.6118851,44227232.0766388
604,2045,-1165233.514307,-144535.819020096,1354411.24369617,35483090.3092431,40246407.3465517,46706532.2395476
608,2020,-335758,-335758,-335758,109581085,109581085,109581085
608,2025,-1636346.96541239,-601221.091327885,511749.244409682,114712266.590782,116549936.217701,118434022.404341
608,2030,-2058914.71796253,-820627.849798632,802028.851337895,118713370.714404,122945043.663004,127173538.569547
608,2035,-2328286.38788383,-861718.516291097,963380.659842885,121896010.611207,128701220.358778,135846098.39076
608,2040,-2539371.79399788,-961225.644126064,903626.850520687,124085846.617827,133459951.763256,143838876.907002
608,2045,-2667872.09585513,-1020241.68847245,1067978.90463031,124745245.240273,137502506.276582,151655220.163094
616,2020,-146976,-146976,-146976,37846605,37846605,37846605
616,2025,-450897.944049322,-175139.738747211,81725.9711055793,36969819.9445213,37353314.0955709,37754432.213689
616,2030,-492539.211126159,-179435.885600229,99888.2752624024,35848301.8099507,36602952.7906708,37364783.1211604
616,2035,-498325.055680008,-175301.273918007,100934.240484302,34515442.5502649,35645700.3105556,36815803.0070609
616,2040,-501398.809777269,-167374.918665327,136738.450415233,33106725.497687,34583201.6319626,36109373.2192995
616,2045,-472665.162477829,-163613.451399077,125429.598920321,31569526.4690092,33467854.3032318,35361824.0613203
620,2020,-30001,-30001,-30001,10196707,10196707,10196707
620,2025,-466001.169844361,-40194.1748429815,377454.879635369,9540449.66026234,9981383.34466036,10403656.7944076
620,2030,-541780.470408422,-61367.2538440394,450049.890936075,8846310.84389077,9701031.19083786,10537464.9374841
620,2035,-528126.015755023,-51017.249370779,480016.690098989,8267720.8031192,9408284.29161957,10699905.7843455
