country_code,year,q05in,q10in,q50in,q90in,q95in,q05out,q10out,q50out,q90out,q95out,q05net,q10net,q50net,q90net,q95net
384,2043,698866.7,768308.6,1185773.5,1943250.5,2239896.25,351359.35,471691.5,1147031,2801076.8,3507621,-2290667.95,-1630769.6,26955.5,959454.8,1275965.25
388,2043,56564.35,66296.4,126957,285052.7,356166.25,69374.45,86131.7,149746,244551.8,287570,-154883.1,-126643.3,-15623.5,132167.3,215481.85
392,2043,693951.65,799395.9,1217039.5,2051900.2,2390660.3,142187.4,182322.2,471044.5,1264589.1,1751065.95,-480470.6,-41146.5,710915,1564379.4,1983289.2
398,2043,578778,635604.4,965705.5,1620339.3,1959183.65,316848.55,412855.9,1004225,2119397.7,2414608.3,-1398839.55,-1097463.2,15381,805086.9,1091448.65
400,2043,682118.85,765983.5,1172428.5,1837301.4,2092433.85,164646.2,258515.3,724101.5,1725179.6,1972391.6,-852277.1,-534998.2,430151,1169601.9,1480826.5
404,2043,332689.55,393798.2,744411.5,1589342,1877320.05,105830.05,154240.9,619025,2976762.5,4250099.05,-3347600.2,-2186001.4,77666,1038170.5,1368488.4
408,2043,18599.35,21108.4,33794.5,64441.9,79125.2,20843.9,29558.3,79635.5,200159.9,250250.6,-216464.4,-165840.1,-43363.5,12766,27535.95
410,2043,491991.1,553980.6,904636,1738809.2,2202081.2,146442.7,223958.4,790261,2510668.9,3006993.3,-2021455.15,-1535034.4,151880,1074717.7,1514593.15
414,2043,484099.45,558157.6,895965.5,1511187.2,1895833.1,94778.45,135907.7,477332,1116354.1,1279966.1,-416373.8,-202891.3,405019,1075847.5,1459490.55
417,2043,62663.55,72634.7,119148,224969.9,277863.3,34148.9,53509.3,179618,526304.8,667286.65,-536214.7,-398965.3,-55022,98664.9,137376.05
418,2043,56595.9,67962,143266.5,416232.5,584539.65,91190.95,125317.1,290084,596641.8,718899,-585363.4,-441176.8,-123609,140729.2,314347.45
422,2043,454466.4,510141.9,758557,1176187.4,1357225.8,118704.2,169085.7,485330,1018304.6,1146937.4,-460335.1,-268770.3,279016.5,770882,943329
426,2043,12448.25,16269.6,41645,122050.9,173238.2,14350,23021.6,84754,220760.7,261636.95,-220021.95,-173088.3,-34396.5,53558.5,98612.4999999999
428,2043,60603.4,66737.6,96219.5,150273.6,173246.75,42219.1,51405,95530,144882.8,164225.6,-74372.05,-56554.4,3349,71591.4,96361.9
430,2043,67979.95,81732.2,160891,347815,438778.05,10061.75,17215,103880,505565.9,653495.1,-501003.1,-320431.9,51291.5,238481.2,324423.4
434,2043,218030.9,238972.5,339345,519342.9,604969.45,50763.05,69835.5,234677.5,622606.7,747270.45,-415927.8,-284093.6,107490.5,330745.8,423096.25
440,2043,53923.5,58520.7,82629.5,124643.4,142234.75,61108.15,77152.3,138602,199433,212964.8,-137672.05,-115266.1,-52695.5,19656.1,35183.25
442,2043,65365,71297.3,96613,135323.6,149572.25,18566.35,26005,58713,95598.1,111415.35,-16375.35,-2670.6,38546,86110.4,99990.25
446,2043,47543.15,58463.5,120411,320120.6,498163.449999999,39366.85,48893.8,79280.5,141098.3,169499.2,-34130.65,-17557.7,42929,209740.8,368142.55
450,2043,21038.85,23640.7,36277.5,62375.3,75288,30052.7,41955.4,89919.5,209279.3,259175.6,-222223.95,-169387.4,-51833.5,3527.50000000001,14820.9
454,2043,72864.2,88719.8,166385,369386,466542.95,30838.2,47607.3,252583.5,1193258,1810354.95,-1592656.9,-972019.1,-70155.5,180161.3,253642.3
458,2043,832833.2,935290.9,1502389.5,2621564.9,3250999.75,331250.75,429602.9,1072647,2549425.1,3291952.9,-1673969.05,-1081493.2,408548.5,1664059.6,2130729.25
462,2043,9053.8,11363.7,23662,52906.7,68477.55,1363.85,1898.7,6485.5,21679.3,27998.1,-8183.75,-1565.1,16055.5,43192.7,62297.8
466,2043,224314.1,254656,437172,803782,980154.7,262511.55,350452.9,866155.5,2140263.3,2773911.2,-2298935.95,-1721855.2,-412920.5,199817.5,366050.45
470,2043,25577.9,28449.8,42538.5,68352.2,80464.6,7657.65,11061,29076.5,50429.4,57003.9,-18199.6,-9857.9,15080.5,42754.8,51243.5
474,2043,6436.3,7342.5,12607.5,22016.4,25036,2531.45,3677.6,11342,28120.4,34667.95,-20890.7,-14180.7,1159,12808.4,15902.7
478,2043,29828.05,35626.2,66211.5,155138.8,204457.55,11739.2,19181.6,86391,346516.2,541250.85,-469022.8,-275846.3,-9498,88222.6,133281.3
480,2043,26398.45,29145.2,41872,61102.6,69064.25,9856.3,13111.7,30525,65829.4,80928.75,-40418.2,-25213.7,11816.5,37318.5,45784.15
484,2043,640218.3,808803.3,1800694,4253281.4,5453638.9,673926.1,917994.3,2118412,5034555.4,6783167.45,-4867189.3,-3134876.4,-183950,2024032.7,3387432.94999999
496,2043,4468.6,5298.9,9624.5,22733.2,28165.55,5084.75,7675.9,27440.5,93504.5,132897.05,-118932.7,-82702,-16312.5,5220.8,11278.15
498,2043,67173.85,74421.7,110876,180343.5,212350.75,29306.15,38368.7,103816,255248.7,299132.25,-189672.7,-142765.7,8923,94695.3,126378.05
499,2043,9948.45,12216.3,21058,40073.4,50594.95,3647,5902.8,22118.5,57050.3,64235.35,-44621.35,-34864.4,-7.5,22313.4,31714.1
504,2043,299416.8,330956.1,468789.5,705785.9,805760.2,261248.15,347461.9,746006.5,1592220.2,2032931.9,-1580652,-1136426.7,-272249,188835.3,316519.3
508,2043,217226.75,254668.3,456552,909321.4,1084463.15,116584,159191.7,418463,1235293.5,1615695,-1144740.55,-748036.6,37013.5,504955.9,736693.65
512,2043,221503.3,261937,509424.5,1160554.3,1604049.3,67964.2,95802.7,374737,975138.7,1190327.8,-720079.05,-473183.7,147392,816794.4,1151112.05
516,2043,49028.7,55869.5,87876,153317.9,182430.95,19499.7,26495.8,68709.5,192493.8,255995.8,-169380.7,-102867.6,19044,94882.4,122074.05
524,2043,175705.4,205778.2,439796,1083758,1422533.95,56043.8,88003.3,462707.5,2141337.8,3008150.8,-2457883.5,-1567146.4,-16248.5,660580.9,919097.149999999
528,2043,774785.25,830469.6,1057518.5,1449178.6,1658351.1,314199.15,387558.5,728398,1175048.4,1385490.45,-371558.6,-190531.3,351177.5,836430.6,985851.1
531,2043,2149.65,2692.1,6241.5,15564.3,21148.3,1942.55,2837,8040.5,15186.3,17274.35,-11383.95,-9148,-1219.5,8114.7,13813.2
533,2043,12261.95,13995.5,23037,42811.6,53430.25,4512.7,6002.4,14747.5,26679.4,32712.5,-10021.5,-5685.6,8387,28846.1,35311.25
540,2043,7822.7,9302.4,15196,28172.4,33858.25,2947.7,3917,9084.5,18108.4,23095,-8195.55,-4911.4,6422,20018.9,25274.6
548,2043,1016.95,1161,1991,3926.4,4952.85,135,257.9,1993.5,10128.6,18952.7,-16399.35,-7662.3,130,2351,3232.1
554,2043,391413.6,417688.1,573005,861613.6,988097.5,130331.1,173104.9,421230.5,645330.6,690568.8,-174553.8,-106801.3,190004,495804.3,622521.15
558,2043,46740.1,57074.5,106205.5,215222.3,270270,90626.3,113321.6,206310.5,387449.1,484724.55,-391981.55,-283577.7,-95123.5,40032.8,84204.4
562,2043,141481.75,160088.3,294826,594800.4,715514.1,112767.3,160023.3,422806.5,1147235.3,1607865,-1312067.1,-898548.4,-105012,255969.9,413089.25
566,2043,585934.85,657715.3,1019204.5,1693898.9,1949036.35,499239.05,689057.1,1794649,4836654.8,6291752.35,-5222658.85,-3779452.1,-776485,495452.3,809734.6
578,2043,264262.9,281843.5,356049,471970.4,522972.3,73235.25,95224.3,194528.5,335740.4,386298.75,-32098.5,11531.8,163456.5,312330.4,353087.4
583,2043,559.9,670.9,1424,3222.4,3991.75,951.8,1378.8,5182,13910.8,16143,-14737.05,-12513.1,-3614.5,479.200000000001,1281.35
586,2043,1242770.5,1505155.8,2751107.5,5674686.2,6852407.5,690222.5,921367.3,3035965.5,6908356.9,7780584.5,-5020740.7,-4146821,-18645,3105214.7,4567961
591,2043,69252.95,77138.6,117263.5,196463.8,228628.65,34606.15,48876.6,123310.5,294250.2,378509.5,-241790.5,-172386.6,-5556,98061.4,139157.9
598,2043,4466.85,5327.3,9604,20533.6,26501.5,648.85,1439.5,15874,144075.2,271591.3,-261374.5,-131436.2,-5999.5,11836.4,16602.15
600,2043,70419.9,82211.8,158224,358368.6,441152.45,94602.2,117902.1,272334,556670.3,673695.45,-498987.05,-394856.6,-97579,113263.6,216463.05
604,2043,121291.85,137729.1,220199.5,377625.5,444846,131893.15,197135.4,712573.5,2400636.3,3254245.15,-2949496.95,-2170367.1,-470287,38221.3,129700.1
608,2043,530850,580914.7,825061.5,1326433.9,1541660.35,425089.45,577489.9,1369287.5,2913523.2,3368024.65,-2498516.9,-2082804.7,-518030.5,399492,681973.65
616,2043,454485.6,496853.9,726447.5,1148716.6,1334891,305832.85,383680.9,926086,1909416.3,2302208.75,-1594821.55,-1221498.6,-164194.5,460831.1,658970.9
620,2043,602253.45,646510,870783.5,1254133.3,1379742.55,159564.05,219063.8,487767.5,898752.4,1015534.45,-191215.5,-49304.7,398034.5,831936.8,993341.25
624,2043,11887.9,14086.1,24270,50237,63486.25,9564.75,12318.3,30195.5,80952.4,115372.2,-90335.65,-55906.2,-4640.5,21924.9,32994.2
626,2043,4084.75,4840.6,11347.5,33553.9,44999.4,5865.2,8897.7,42429,144264.7,178419.1,-163213.7,-126804.8,-28324.5,8620.2,16123.15
630,2043,79815.3,104227.6,254979,708869.7,967535,85960,107941.5,203928.5,334534.5,378329.65,-151722.3,-119470.7,59612,472614.9,667209.35
634,2043,237189.5,267343.1,410474,708040.2,837735.1,61323.15,93117.2,292022.5,610116.8,725545.95,-315070.15,-201655.9,116540.5,455089.2,639780.65
638,2043,16937.35,19627.6,33018.5,57366.6,70056.75,8779.6,11655.5,30337.5,74657.5,89179.1,-56335,-40364.1,3140,33230.9,41893.55
642,2043,245825.65,274092.2,394848.5,621854.5,690157.1,198478.25,281573.7,781045.5,1288230.2,1431095.75,-1052271.55,-889969.3,-344601.5,154429.9,242650.7
643,2043,3106803.65,3274204.5,4259681.5,5782366.5,6312413.15,1202437.85,1542125.3,2611175.5,4345706.7,5447255.15,-1199099.1,-323371.8,1697939,3549081.8,3953710.75
646,2043,169658.4,210831.1,553988.5,1582424.3,2313025.2,25785.1,47270.1,296551,1292243.6,1711035.95,-1102196.05,-636209.4,201946.5,1180144.1,1807161.1
662,2043,5663.55,6205.6,9352,15177.6,17992.25,2185.3,2980.8,7297,15432.8,18195.1,-8650.5,-6330.3,1848,9421.2,12036.4
670,2043,3515.1,3978.1,6677.5,12050.2,14653.9,1842.85,2476.8,4924.5,9921.3,11743.2,-5783.4,-3461,1794.5,7036.3,9430.2
678,2043,3527.35,4041.5,6677,11553.6,14433.25,4493.55,5912.1,16524,36392.4,43508.15,-36654.1,-29593.4,-9012,1944,4547.39999999999
682,2043,2217897.05,2487739.6,3680864.5,5415089.9,6253751.75,786935.35,1039725.3,2236327,4717690.4,5688119.75,-2232244,-1145860.9,1367814.5,3471446.6,4298017.65
686,2043,108183.75,120621.9,186046.5,306838.7,344631.25,115743.05,154538.2,399953,1035316.9,1335304.3,-1132135.3,-799288.2,-208590.5,50948.8,100817.45
688,2043,167186.25,189279.7,283423.5,432787.6,501648.65,52278.15,72756.1,208081.5,548950.5,663864.4,-377965.95,-255795.2,67448.5,268821.9,343685.5
690,2043,5246.9,6015.7,10626,19730.3,23778.85,1387.8,2189.6,7062,14939.2,17306.5,-7285.15,-5082.8,3584.5,13418.4,17324.6
694,2043,47169.05,53369.8,102267,262518.1,361269,7581.1,13110.7,76684.5,410813.3,641690.45,-491228.5,-292721.3,24176,184078,271656.6
702,2043,539047.75,616946.8,1035116,1896047.8,2300143.4,120619.2,167176.4,453579.5,855343.5,1009293.8,-90544.85,60602.8,593229,1383357.6,1664152.5
703,2043,77396.25,83486.4,120596,199069.7,235846.15,32040.45,40368.8,98381.5,210308.2,268177.8,-145184.55,-82128.2,25661,116675.8,150517.35
704,2043,315014.85,341793.8,516671.5,898981.5,1090076.85,207240.45,328231.3,1031163.5,2839574.8,4177643.95,-3390749.35,-2318561.7,-472750.5,298048.5,439329.35
705,2043,43175.35,46446.5,68032.5,100175.4,114153.6,23963.25,30124.3,67597.5,132350.7,151387.35,-84495.85,-61522.7,1378,46313,58103.05
706,2043,152977.8,178348.3,354994,836192.600000001,1163311.2,97986.85,159187.2,753817,2391063.3,2926217.1,-2407308.9,-1975768.6,-339321,345457.5,596772.2
710,2043,1309432.75,1460316.7,2029394,3018998.1,3420545.85,197104,265489.6,630094.5,1476901.5,2047962.15,-43582.75,330493.6,1358418,2429733.2,2799946.25
716,2043,103423.05,122629.5,232235.5,471911.1,599731.45,306537.25,426672.3,975377.5,1824414.5,2042688.25,-1820478.6,-1585039.5,-711554.5,-124140.3,-2541.20000000021
724,2043,1988336.8,2115218.9,2745369,3653800.1,3957382.2,397729.8,537282.2,1656677,3864038.9,4342882.5,-1824314.6,-1128205.6,1068125,2484726.8,2868343.7
728,2043,31647.3,41324.7,113773,362436.5,528624.35,52786.7,95196.5,493509.5,1428210.2,1726303.8,-1568534.8,-1296207.5,-338498.5,85571.1,198014.2
729,2043,498264.65,576186.1,905823,1667577,1983557.05,282213.3,459199.1,1863043,5788215.5,7095750.85,-5847928.35,-4731076.6,-962882.5,531655.7,837813.6
732,2043,11299.65,15171.7,43989,159750.6,221480.95,7136.45,9763.8,23553,60070.5,80547.45,-41677.25,-24252.4,18161.5,131880.8,198998.35
740,2043,19219.45,22240.2,41806.5,81674.7,99765.6,16874.65,20970.7,41268.5,67806.6,80906.25,-44082.65,-33488.5,111.5,46027.5,64146.9
748,2043,7326.5,8699.5,19182.5,50798.1,67736.3,19654.9,25651.7,59644,122691.1,141146.7,-120804.9,-102305,-34433,5282.1,20983.75
752,2043,564969.1,610078,780507.5,1099225.9,1190335.4,158500.55,218174.9,493329.5,908347,1033691.8,-249368.35,-131381.2,280240,689045.3,809598.45
756,2043,741260.65,794684.1,1038106.5,1385011.9,1509744.25,190882.55,246467.5,558793,1016198.9,1145078.05,-159964.55,-39087.9,482830,923875.9,1068744.85
760,2043,256333.6,282696.6,458409.5,873396.7,1069186.2,163375.85,279644.3,973729,2099263.6,2295121.75,-1813953.25,-1581966.7,-439603,265436.1,523155.05
762,2043,53757.1,64819.1,116785,220841,268363.55,100683.95,123845.8,270085,619534.900000001,855281.199999999,-719756.4,-508858.5,-147948,26739.5,83758.8999999998
764,2043,551684,652364,1239075.5,2520220,3180974.5,85845.55,143096.9,777000,3744033.1,4902335.15,-3490804.15,-2335755.6,432396.5,1778913.3,2310519.35
768,2043,193399.85,224675.9,407282.5,768924.8,925635.6,32760.85,49842,250111.5,1012141.8,1282670.65,-870150.35,-595816.7,143309.5,555860.5,691239.2
776,2043,3248.7,3877.9,6568.5,11407.6,14229.4,2930.7,3919.8,9346,16771,19325.35,-12538.85,-10226.2,-2471.5,4601.4,7133.85
780,2043,31012.9,35474.6,62155,119100.1,153451.45,18606.75,24598.8,60391.5,120356.2,138621.8,-82591.55,-63833.1,1246.5,67062.5,102542.85
784,2043,1563341.4,1743852.6,2776676,4838256.8,5834638.3,595542.7,795080,1677440,2906180.6,3404402.15,-790570.1,-383525.6,1087997.5,3174398.8,4116163.5
788,2043,76415.95,86066.4,142106.5,253026.1,311070.6,28944.4,46423.4,175099.5,597417,831912.149999999,-665935.35,-461901.7,-31355.5,142515.7,187686.65
792,2043,670402.75,728924.4,1055914,1704923.8,1972046.15,314883.55,444441.1,1497536,4781719.9,6053181.65,-4857119.65,-3593575.9,-388026.5,748646.6,965053.5
795,2043,33123.85,36825,58087,101207.1,119893.55,26326.45,37221,113717,281237.2,380556.4,-327932.35,-217099.1,-48714,34275.3,55924.8
800,2043,246919.8,296536,640210,1430900.8,1769624.7,84865.65,129263.3,552171.5,2259497.5,3578680.55,-2750569.8,-1562053.9,67665.5,929930.2,1305782.65
804,2043,938095.55,1048789.4,1521550.5,2324127.5,2634029.65,413261.7,545437.4,1215411,2490269.5,2991247.65,-1460554.35,-961014.3,307174,1256053.6,1565397.8
807,2043,65068.15,71940.3,108047.5,189957.3,229289.1,21054.55,29312.8,74739.5,163727.8,196809.85,-86121,-54914.8,35971,124230.5,165971.55
818,2043,491818,542370.7,768394,1150887.9,1312870.9,324736.95,455589.3,1246893.5,2969650.5,3504793.45,-2633039,-2111629.9,-454662.5,402987.8,588112.55
826,2043,3891338.4,4108422.1,5181886.5,6776498,7321509.95,876208.85,1170463.1,2502047,4878111.6,6013403.45,-1002550.95,152639.5,2576428,4639820.2,5226250.2
830,2043,8364.7,10205.8,20759.5,50182.3,63178.7,5090.9,6277.3,12791.5,22700.1,27267,-9389.1,-5139.5,7630.5,36933.2,51360.25
834,2043,144552.05,162788.4,342226,746197.6,1001499.65,82169.4,128509.8,737489.5,3515324.2,5552639.55,-5152642.3,-3136373.3,-370072,278898.5,494320.5
840,2043,12994769.55,13898026.3,17130602,22428704.3,24895308,2371288.15,3103815.2,7604568.5,17639938.9,22158236.45,-4167285.65,-1066280.9,9432038,15961739.6,18209126.1
850,2043,3767.5,4301.6,7436.5,14710.8,19659,2544.35,3303.9,6298,10201.6,11611.45,-4708.1,-3296.6,1317,8862.7,13977.2
854,2043,221142.65,283909.9,594756.5,1340479.5,1729050.15,344738.4,392753.4,647458,1272900.9,1588480.8,-1016677.05,-694457,-67965.5,650328.1,1004230.75
858,2043,54178.3,60492.9,98887,170987.3,209671.4,24522.9,34386.9,93144,246023.3,292342.9,-189924.25,-143767,7887.5,94447.9,135308.4
860,2043,199425.3,229223.9,394566,680397.7,841457.45,196405.85,241593.9,467067,967877.1,1247403.8,-846358.35,-548224.9,-76329,287576.2,442143.45
862,2043,350405.75,400031.9,673370,1280698,1550496.6,349344.1,499491.4,1470742.5,2928960,3279123.25,-2542281.9,-2130937.4,-679424,342123.1,551085.55
882,2043,5179.05,6123.9,11925,23321.6,27541.65,11145.7,13436.1,23438.5,32737.2,35844.75,-24968.05,-21711.1,-10270.5,2627.5,8015
887,2043,233916.15,273814,471470.5,893318.7,1136018.25,139763.65,209653.8,700104.5,1948972,2750543.7,-2252442.5,-1419500.4,-218696.5,408011.8,590112.2
894,2043,82894.85,93562.2,173065.5,366440.2,469757.4,29825.4,48877.9,239589,1059405.2,1439176.35,-1214851.4,-815567.8,-58441.5,206899,289938.2
