country_code,year,q05f,q10f,q50f,q90f,q95f,q05m,q10m,q50m,q90m,q95m,q05t,q10t,q50t,q90t,q95t
795,2038,3386565.32213149,3470587.7334038,3710534.79480226,3914498.21517038,3975322.51586994,3230281.95636438,3325846.17444329,3563247.66012806,3776865.94977099,3844105.70285947,6610099.07441677,6798417.07809321,7273161.93745836,7686154.32406711,7826227.45542142
800,2038,34244110.8355732,35078995.7660412,37841402.8246906,40507666.0775116,41211789.5746699,33509214.6182617,34254483.1783767,37111874.1220831,39865169.9847399,40542821.7387163,67779412.3150057,69374910.2977328,74958776.5775201,80386967.1629452,81744216.2987133
804,2038,17710172.6347589,18529667.4447478,20652827.7376567,22238934.2200426,22720360.2613221,15287322.5995945,16024846.4105701,18254833.2095745,19783289.8770262,20231042.5123132,32964504.2765579,34545910.0635168,38907984.4310865,42014867.1538222,42911156.3920431
807,2038,827284.739054603,869933.544024091,1020424.43850472,1149920.2369192,1189664.55990436,818969.676051137,861374.59747009,1017388.09539399,1154204.3249052,1195677.394294,1644018.13952173,1728690.80390224,2037686.9433137,2306189.08787424,2386359.66453293
818,2038,64177113.6374443,65170338.4865865,68536565.0825631,71793846.0348302,72890360.958315,65377286.2784801,66450769.0984199,69972381.0594493,73382954.2018156,74645270.4700761,129574177.581899,131664605.808186,138474527.782087,145235955.676442,147546549.098635
826,2038,34855127.1089905,36194202.6559513,39186245.9882756,41572380.7482033,42305679.0946875,34499878.0726548,35999825.7062442,39121298.090164,41622435.8560104,42334210.0518884,69236552.8412514,72144626.2470169,78304118.2026701,83165622.7006289,84625511.7659426
830,2038,82368.5132930096,86429.5510100902,105830.67101254,135925.292252621,151933.999025401,80256.7452270445,84985.3796220259,104728.184870319,136035.736964463,152637.981088276,162721.338540531,171392.779536182,210734.330485711,271913.286071661,304871.909116101
834,2038,45285521.9682739,46454122.9744618,50923190.7560276,53536085.8793343,54553251.6734602,45091454.299857,46348842.5951786,50915780.0852484,53575042.676953,54448608.5638498,90289053.6081226,92782028.2783751,101849321.269893,107191846.020876,109029827.812385
840,2038,172060540.159472,177994174.132843,189208577.730457,198951554.150711,201625013.692841,169327794.331273,174985541.875199,186612572.750553,196732968.656726,199736888.335129,341431374.079808,353241922.181367,375821744.278638,395865579.272214,401298211.042226
850,2038,45021.7156119916,47248.7220116655,55181.2797092431,64048.271719639,67475.3836234799,40762.4484514874,42787.67185526,50985.0876020788,59992.9502969683,63788.8619718228,85780.1675857403,89987.4086224855,106143.579877909,123766.796624974,131315.042330515
854,2038,15568591.820464,15950501.3103282,17235525.513282,18744565.1295857,19187895.1806682,15821228.2337903,16237465.4482109,17545840.9702199,19128040.2238469,19564165.6877456,31395889.7853227,32185196.0862125,34797292.0785258,37881952.7234703,38752060.8684138
858,2038,1537651.40798607,1633662.72809131,1854378.897931,2001123.56827841,2039459.45761034,1454728.31154877,1540515.2779715,1764099.37814463,1920688.76084228,1959518.71780231,2992379.71953484,3177370.46450054,3618796.84880527,3922418.96759475,4004258.26698063
860,2038,18852763.239887,19138944.9769815,20052006.1175424,21133598.3409049,21429584.826732,18632375.9915814,18919212.9336906,19924847.6958237,21086574.7023733,21372398.8737402,37490256.5388463,38061977.0859714,39971933.7277275,42210074.4652175,42780163.8419935
862,2038,10501221.8653795,10859416.7163255,12784885.9024923,15245720.5405944,15879518.2698801,9756710.03054927,10160299.8017679,12039754.3025272,14547253.8806769,15077890.1603575,20245644.4254835,21018696.9251119,24851877.4047343,29781793.6815234,31008439.9225271
882,2038,86569.3072130063,90977.5859874384,107550.165387085,130729.908811605,137015.188024106,90031.7972286709,94692.6909245535,112765.568591372,137081.716260528,144342.665544881,176564.607839127,185597.515562142,220507.371966338,268081.355491724,281216.758711988
887,2038,18920133.841572,19502667.97933,21058815.3380495,22480795.437462,22947170.5173714,19223591.4936373,19891266.3064531,21485273.0925678,22983722.3648047,23453604.5690162,38174371.7516493,39387367.9100348,42552544.297141,45449771.2311965,46376725.2383757
894,2038,14048552.7428762,14545666.0020585,15543418.8754724,16577709.5411169,16896334.4023249,13723462.19087,14209237.4110816,15204036.6385748,16242796.3765267,16586961.8746315,27807215.8088927,28780531.6377252,30748650.6862577,32810028.5943256,33445384.6993883
4,2043,22118330.2897139,23929877.2277172,30141246.2100316,35457651.9439849,36894737.4290863,23004651.0832657,24830929.4366266,31326640.0541338,36911144.2353716,38386404.546773,45126887.4841239,48767190.8467822,61444002.7466774,72335881.1278394,75273815.0677941
8,2043,967635.439925686,1034435.94166161,1276341.95088462,1506034.85892736,1576178.56240943,975943.463179337,1044237.02026533,1309888.47171186,1561212.83661648,1632293.24668226,1943602.89448747,2080433.49164955,2586263.93136531,3060542.81260451,3199485.54953648
12,2043,25729651.1441618,26399925.0156342,28291727.1505559,30110288.671129,30649568.2673369,26117125.4113409,26792325.2223768,28790442.7340603,30634299.9115366,31206168.7681096,51874523.8634532,53223118.1676365,57091752.5578358,60767899.4891815,61886009.6160631
24,2043,31501567.9589726,32559860.3365543,35792523.6399197,38547303.8399908,39599747.0582713,30384379.3081671,31658300.497378,34916537.8078702,37837280.6426941,38794613.0907044,62094433.1070322,64214850.3475972,70693799.0676786,76438737.5799304,78405480.2354812
28,2043,44778.6463374053,47241.6096078313,58663.1657990793,75226.4948472917,80029.9674393516,42932.8367158607,45271.0944562582,56859.253941784,73443.83834099,78473.5503690485,87629.4944187663,92620.2209529396,115593.223457001,148558.911000246,158088.531340378
31,2043,4931303.23268772,5088211.71583712,5571695.08348059,5966736.72037062,6072292.95368413,4827326.76761519,5009991.16174603,5565508.57524372,5977324.4540816,6087038.24157084,9770456.57822544,10096244.7517974,11138291.1500155,11935754.5744724,12141906.0882561
32,2043,24879677.9632014,25489328.7353392,27313002.1429716,28969519.7203975,29358231.0647104,23799641.2374731,24415528.6244532,26358366.2106086,28039618.4420608,28494080.6553256,48678411.6213248,49913876.7776816,53692676.2444498,57044719.6826321,57765014.2779698
36,2043,14247925.9961454,14853025.4374906,16798644.2768332,18744179.6334835,19357496.1656369,14191877.3792534,14866638.6271658,16876431.3211959,18920350.9571403,19541391.2106273,28429016.7582562,29731985.2410406,33651786.9318223,37643825.7176085,38941949.2331868
40,2043,4161719.49997027,4435675.64869516,5143499.49781904,5769123.07351202,5959784.90366818,4057505.77081045,4371098.6719994,5111843.22872176,5769218.81358703,5958539.78918316,8194924.61810841,8792021.18427257,10254046.0699931,11538009.8276947,11908243.2457387
44,2043,179284.493132209,193237.353481929,244024.193985028,290134.06999978,302187.410464991,168745.000580666,181455.760182177,233752.784597091,279398.150809735,292084.228182471,347434.957101624,374545.283940823,477630.665358743,569572.962049305,594827.371195183
48,2043,910516.461723509,995757.844456344,1310727.65207372,1687168.86118026,1817570.72416392,1130780.3208074,1229587.56050235,1667675.00401915,2085110.44683235,2253183.31246808,2038180.92630161,2242783.74309126,2975927.11956941,3773815.69941359,4077223.6085838
50,2043,86945259.6180583,88486593.160501,94305611.544324,100892654.255415,102989861.462927,87256228.2897145,88880015.8957406,95241970.5287515,102121105.502781,104263897.617387,174255407.015299,177473694.993572,189600392.769241,203079431.828614,206623914.019887
51,2043,1198617.27044077,1284947.79211223,1608499.66351777,1838798.21073593,1901758.19880505,1056721.78365045,1146279.62450107,1479491.24252244,1725785.07062601,1784440.16660625,2259454.65634662,2431261.31237049,3084983.5666512,3565541.12734725,3683953.00632128
52,2043,130714.614045285,138447.561181937,162575.518795561,187618.111845098,199958.299635609,124955.947361855,133659.464684795,157784.463500907,183895.273609289,194841.39059354,255974.225014357,271942.004127785,320849.566133661,371477.808305047,393419.654104161
56,2043,6091147.44662683,6336489.74912947,6956011.43276433,7548885.92058258,7730277.51343925,6059513.10272441,6265825.61277401,6948329.86983002,7591563.18389346,7765508.66030011,12163812.8314046,12629930.9830773,13917408.1247516,15134062.6013468,15484821.635775
64,2043,311654.824618155,344900.922491195,437903.868138135,520492.572333829,544403.699584541,341233.065824194,375787.530103478,473678.049799518,561717.521359966,586585.557898396,652875.121290627,719853.26953933,911749.920260324,1084531.44089768,1127480.95816978
68,2043,6594615.52604558,6798907.65976736,7411190.19845662,7919838.23483772,8075482.27119772,6530018.56456392,6732223.48769289,7376742.32116335,7904646.90828015,8057134.22903351,13132076.476707,13533595.9969923,14782789.3925234,15825326.3811448,16126553.5773959
70,2043,1056020.28366889,1102616.60351289,1353098.13284637,1638143.82533056,1709985.64683934,998826.776746804,1041385.32356152,1303111.88077665,1591908.98538081,1677112.7143785,2055376.83185703,2148619.98808617,2664005.32721188,3225341.08881681,3390255.66535315
72,2043,1356351.39470365,1461447.76510607,1714451.35104893,1901142.20495442,1959207.16952938,1276958.68182813,1385296.09606743,1635181.53502465,1821301.16307045,1875277.17483842,2632201.10930798,2843944.79046718,3354046.03247482,3717151.71178794,3836591.30907469
76,2043,108833924.71042,110314560.52553,115585005.42127,121355510.970823,122584810.897293,103562009.11334,104682841.965675,110400592.229937,116411494.622163,117911309.957417,212594249.032797,215164614.740061,226083669.052542,237632641.935174,240242977.451947
84,2043,199643.749563423,222841.385417324,285514.825026454,336322.701188816,349716.776598828,192044.694690995,215469.354640254,277145.099041699,329033.249222935,344448.698843951,391598.77907937,438642.347663403,562492.708503113,666573.471780375,694491.950019723
90,2043,473537.553254594,500967.261255881,559438.615322344,607075.781930778,618979.538975547,484057.658781372,514812.868821684,575474.793184055,624063.726753462,636725.377235389,957824.264940066,1017771.29611884,1134778.23632584,1230875.17055621,1255466.40970965
96,2043,228379.357554808,243418.771754739,299618.215567152,374818.927969746,400447.53764019,237625.687654038,253286.370596323,313911.154409553,392735.636045066,418163.057432219,466266.283424756,496816.339612648,613273.302586415,767646.818651917,820196.297791276
100,2043,2212460.64564964,2339726.09771346,2879242.3841222,3362530.8784839,3490605.45685368,2053169.78573727,2197755.57414711,2745266.71468756,3228065.81479159,3386331.85419991,4267375.25456938,4537902.21011785,5619805.64015042,6585971.22050832,6870079.34008219
104,2043,22168281.382655,24419868.128442,28811915.709964,31554555.9580574,32334607.6174407,20291013.6674806,22544802.3318861,26657027.3381997,29588772.7794802,30229878.373716,42557730.9890685,46939770.536613,55540715.2050003,61046736.7940334,62547681.0559094
108,2043,9093116.26765909,9742546.6248741,11347198.8320138,12708317.605928,13253121.7458415,8985704.49326933,9636948.76701856,11244903.9740671,12641287.4599893,13219712.5926666,18042903.8823486,19364904.545434,22588830.8552724,25363683.6391074,26470372.781603
112,2043,4188686.30180508,4398440.31232184,4922803.03526228,5379059.77201807,5541445.76173973,3709724.48512011,3909085.33096909,4440214.92422047,4905835.19074752,5070779.05924267,7879423.1074896,8314328.51488037,9375323.86007809,10291984.9711272,10592216.8930499
116,2043,8230603.79510991,8874214.50953427,10765393.9615557,12020903.7439122,12325660.3494038,7957103.70936849,8614383.23731579,10516061.6559388,11784813.8683636,12116122.0157506,16197989.6495878,17479212.1093823,21297132.4494927,23809570.5483117,24441991.9607893
120,2043,19650118.5193817,20447249.0655107,22533839.6035296,24536563.8271573,25153506.3734307,19603735.8590253,20443240.8498697,22492900.4446907,24553458.4637043,25221830.1711532,39249215.3382059,40866592.3439396,45041738.7120535,49077042.3907672,50368184.8344631
124,2043,21430816.5888846,22162113.2539735,24459645.6588473,26924975.5023715,27588233.0148797,21425218.7871142,22148249.844208,24549392.7402591,27195458.8427131,27954103.956714,42928103.4088517,44304048.8869064,48990216.0230144,54099102.5621196,55474182.2552768
132,2043,271436.330895614,292656.341924147,345840.986154781,388194.518541325,401845.598254443,266685.533877852,288307.143431231,341303.832288789,385588.16368431,399144.56302208,538197.17208463,580284.105451178,686949.522782231,774144.9657456,801063.245114132
140,2043,2382661.08857043,2549452.00566237,3266112.68520816,4130380.80190587,4336148.84940569,2318148.28861751,2488483.48435952,3202797.94199824,4071583.50834772,4270123.27558468,4706917.03882922,5043836.84333493,6470305.49013988,8213301.78617509,8605131.8822502
144,2043,8758430.51694432,9427754.30440448,11010976.9879929,12087860.4267788,12371963.614418,8007765.52969252,8656378.46154137,10259168.5608784,11348033.9217096,11662773.1903135,16766738.4122833,18096047.1368122,21258691.6933041,23461268.6868839,24057347.7352625
148,2043,12907175.9736345,13836473.2698144,16083967.2921878,18160370.6926978,18737099.5857603,12863440.844895,13846172.8772246,16035556.5361551,18135115.8075748,18716425.6653675,25776896.8598862,27696746.8747741,32133683.4172537,36283002.6779418,37398898.6431296
152,2043,8045661.44605329,8572744.52321502,10080664.0483877,10976239.0727774,11242050.9127846,7789521.81652701,8285363.91948316,9858981.28562418,10778729.1228725,11036203.6917659,15875497.2232098,16858547.6080294,19948671.8384803,21770422.4778246,22278642.4442912
156,2043,672489291.880017,678808799.5671,700590660.2803,719541621.186972,724840567.541114,685380252.626921,695690247.831231,722923836.850132,749966579.942673,761380718.671984,1360038195.05809,1376067177.08795,1423739037.05079,1467936891.54115,1483853795.71518
170,2043,24456770.8939228,25367474.3999319,28354405.0099173,30977237.8328792,31493888.1248436,23606671.2313025,24409779.1235662,27474292.0605287,30066093.7724277,30711733.5561677,48085437.1022153,49746795.9270695,55875229.2307558,61062366.3109469,62091960.4698047
174,2043,574570.839790429,594588.009377731,671981.614346699,746041.436573738,763229.657816879,575755.961758429,598394.022018561,678523.935763619,755586.325052191,773394.761796409,1149942.24966579,1194478.35591153,1349645.78470436,1500545.10785261,1536688.56286399
175,2043,159641.29484951,172931.266270134,226291.040971413,272946.211994837,286606.477287207,154889.335862159,168528.666485118,221663.521635001,269195.137439141,283079.630731904,314234.68355896,341049.997014831,447767.695893683,542813.029800149,570270.274137157
178,2043,4112207.17954185,4385988.43274483,5189547.00109291,5946612.0415768,6315132.83915865,4094542.84307935,4366988.25781842,5189024.84741714,5956475.19075332,6318408.59123604,8212921.8409016,8753573.56906209,10376837.1461073,11905167.566568,12625999.4388197
180,2043,69927169.4189865,74841889.5852811,86620184.415157,94271097.7204255,95944377.3596967,69212044.6786452,74305030.0142238,86436367.7165715,94329821.8552992,96003801.9210559,139130819.565443,149051968.362354,173103635.333865,188402819.984941,192072933.842694
188,2043,2340669.15659579,2507046.15047221,2861519.32774647,3151898.51256649,3249552.70704769,2298833.42331248,2462352.78883187,2833545.52841374,3136787.9183,3226036.17364201,4637400.02897668,4973627.96245539,5704945.49905031,6291484.17992483,6463621.23948207
191,2043,1423839.9146671,1482642.85332207,1792755.29052548,2088234.84227149,2167175.5202252,1333791.77226922,1393378.83245286,1716113.26565167,2025575.34522697,2098495.01236943,2751986.88833407,2877716.51818865,3510114.15213248,4109967.00627482,4268523.88613049
192,2043,4326657.45196865,4613441.31891166,5286305.13498395,5827998.77123504,6050243.86694209,4199781.53970243,4524426.11719753,5200553.54019607,5811985.54869368,6029759.64641422,8540786.67502433,9114568.67537199,10496531.3423952,11656644.1147846,12065580.5222637
196,2043,636832.967252798,669973.251478853,787822.234489424,899145.588657959,933447.055526148,639069.568722659,672505.608646777,794288.932129268,914468.428799926,945267.933475957,1274224.54003568,1342151.95055459,1582161.73208425,1812698.05196453,1881801.35028731
203,2043,4452897.88492986,4731895.31739597,5341390.23461742,5803866.37466651,5924229.17712807,4412252.000369,4649874.26127101,5302183.14169748,5802388.3681931,5929929.61907965,8867909.69181353,9387704.41342517,10630117.6007749,11592084.025252,11852512.5352194
204,2043,9046453.03476321,9505225.28594567,10879196.8647527,12068200.3271868,12457961.4719091,9014941.90949591,9474144.49088806,10912748.2117833,12128697.2311279,12514273.9465828,18126053.6852807,18991275.7349023,21793201.6839153,24197590.8176717,24964984.1299775
208,2043,2791929.96966071,2919767.18451719,3259680.7446143,3502978.878558,3573470.1686461,2791704.9146684,2912669.09011052,3268491.20778795,3529013.74624277,3608595.46477714,5581921.70911252,5846620.95736063,6532936.76258798,7026209.93816443,7171022.6078681
214,2043,5414035.36125769,5672280.72498286,6470212.1262763,7170084.88046841,7354509.73402575,5320725.60386045,5554826.70478349,6366113.68825462,7074430.43853309,7247405.32134413,10726004.6045741,11234474.8310161,12824154.9619428,14251423.5145114,14607910.6907474
218,2043,9102732.09397957,9665475.24325263,11096310.7450883,11985096.5815147,12274066.4069759,8987540.6414201,9574514.01307393,11025233.1615131,11955302.2706262,12248501.2177162,18096824.367161,19239545.0402476,22111371.9636394,23928723.3898762,24508000.3368402
222,2043,2895786.17289009,3032816.44034333,3464648.2097688,3897508.82297952,4060752.08317068,2547366.32429552,2659224.79602825,3092100.59018668,3510409.93310964,3687124.14809305,5451469.62614168,5685880.59198248,6556373.52999341,7412431.45997138,7752351.96415504
226,2043,1191561.11926029,1227728.44056777,1404085.9171228,1599801.59427984,1647039.00049622,1304228.26067296,1345634.54324726,1523459.56168229,1719587.49161995,1774739.49191074,2500748.72922997,2577267.78714982,2929227.32605777,3317309.6164863,3418976.79026197
231,2043,87605179.4092844,89552903.974009,98030021.6697386,104641291.59539,106930148.114354,87276330.2984698,89527277.1071613,98104695.7738213,104959871.325567,107580939.327139,174877023.725516,179133029.363099,195988696.065353,209706519.278237,214474349.753695
232,2043,1762800.22432018,1890617.5685873,2479199.46131303,3166444.94697813,3358564.93867531,1758169.04705822,1893111.11483709,2493044.25980243,3204841.37319217,3385657.07137474,3528654.99908841,3776658.04060143,4973979.33222715,6385930.26963947,6752978.12944516
233,2043,512907.670792217,556480.952375059,675460.677578001,765216.412319014,790457.598423392,475267.412300382,513604.717233774,642473.611486677,732962.378890696,764985.12011754,986676.000945103,1069547.64374435,1315501.84503579,1497596.0329176,1555408.79541721
242,2043,322213.352562977,350128.928410693,465020.646480735,552287.151605259,575155.303390606,321440.155434876,349190.480608081,466689.000548003,556841.22434492,581884.189244068,642888.474967783,701010.672619423,931499.587752037,1108527.96986152,1154977.80903725
246,2043,2486333.28233871,2587506.28722965,2862259.55396925,3048681.02141233,3118604.27324083,2412523.81429892,2522817.66380757,2804568.60074127,3020031.11421265,3082633.03419438,4907212.88995852,5102900.32038447,5667019.91116367,6063261.05153038,6189096.47099357
250,2043,34305538.9917219,35589129.1664202,37761587.6457688,39950571.3706503,40704293.2195941,32544720.8420641,33797611.250556,36100666.3507574,38279507.3789882,39137476.9475521,66695670.4152632,69451711.766077,73834943.4564953,78229351.9471297,79792686.2667267
254,2043,192143.864826691,210409.406182471,256876.980877231,297567.922590193,308952.153621496,188657.583877514,206513.872130644,254112.186243267,295994.521545223,307897.74572191,381920.464770194,416760.198133563,510862.933360326,593400.455747605,617479.888211652
258,2043,106855.114749667,117057.196471676,148874.896666163,165928.356205508,170265.699270055,105449.330641436,115590.571270047,148558.945740748,166459.600874155,171280.223261169,212346.378015229,232653.802790114,297065.602501398,331514.174533742,341646.283732208
262,2043,499092.274494663,541299.255812719,649634.63795038,783363.089282034,827807.569422614,519746.630246112,562097.512140871,675763.418252821,810842.666976786,854220.433882768,1018741.93394058,1102097.46175971,1324316.87482813,1593734.32518997,1681264.00663258
266,2043,1661488.59325192,1756537.7269288,2080655.13895472,2443187.13076289,2567039.61762576,1664868.13012115,1768561.0522243,2094510.14078503,2464199.2543581,2593822.92112547,3324104.13774183,3521491.89194352,4176204.22871965,4908686.13031942,5156365.40719796
268,2043,1462078.11258564,1547949.28646509,1920793.34813421,2157951.46492397,2215779.83846428,1304086.20938193,1383726.33153546,1765158.57556993,2020323.53240302,2079018.34054666,2762889.31975866,2935005.72508367,3688791.46515007,4181786.31882019,4288997.22630348
270,2043,1616985.38880279,1736403.80659993,2047844.00450356,2336335.37775888,2427063.14909934,1596017.51565984,1708515.5110178,2025005.4444839,2318592.62159637,2414401.03578327,3212909.84463866,3443114.79491207,4075216.32680534,4652873.34967831,4840618.58962833
275,2043,3254328.73035584,3465825.34246415,4350758.24828598,5330435.52415387,5635017.83944732,3433479.97417506,3647414.20586182,4584854.38785496,5592941.05036473,5906830.81944933,6706010.50098681,7121488.04573579,8933391.07872108,10921893.0611818,11523830.4681014
276,2043,34672883.5073565,36668942.6826503,44247660.0478625,49585965.3426712,50936950.7365995,33773943.5625484,35788141.4433863,43921489.9446796,49521759.3034107,51209997.0938243,68174271.3060412,72329679.5843854,88246602.5777649,99176887.5439708,102285907.524933
288,2043,20548364.3119089,21489210.9932047,23750387.2898559,25860520.2256321,26615876.1121238,21002815.3137872,21950970.1102865,24318308.8708735,26446979.5132818,27337733.5086697,41548822.1708212,43466124.2937515,48088493.4925336,52281120.5446388,53957508.0493983
296,2043,44088.6210250961,49588.9406584242,74207.0656108053,87226.1921549223,89725.0808529051,41061.2251629385,46718.5152148673,71598.5735792008,84774.2459198098,87725.3466859602,85242.5913170688,96307.6545010871,145823.5520195,171996.355013848,177274.659708841
300,2043,3792784.03967604,3994417.95821811,4832311.91900621,5590173.23992763,5798430.51557716,3621161.16429724,3815766.15847737,4705254.33012236,5495133.24676205,5741992.8014582,7426950.33372626,7792452.33019415,9549374.63030745,11077281.6049816,11546246.9529209
308,2043,51382.0656558471,54686.4433830245,66015.507219735,79171.6135542313,83248.4416598248,50101.5818312597,53837.9599125677,65229.7107163906,78801.5641886461,83014.5541327081,101237.82929873,108578.343220187,131360.549218686,158032.237444261,166432.400340024
312,2043,160332.362224227,168254.281827324,212371.926978919,250111.741508206,257511.857866463,132939.975855536,141243.321863245,184266.80620398,221454.278936754,228036.069542229,293206.153336779,309390.275336876,396838.646677944,471631.383820318,485796.325989714
316,2043,76200.3719263397,83126.2895485583,107577.917736958,138281.322181208,148017.121795997,75508.142331148,82509.969425235,108065.142836763,140409.231611006,150657.77992043,151934.426514165,165821.742879067,215643.815389532,278260.818362565,298612.883364946
320,2043,11119998.9208375,11488831.0538774,12584606.067658,13660546.7013583,13883255.8261894,10840753.3393596,11210929.9827073,12354397.9959314,13486697.1961997,13735717.3763544,21995018.577583,22693039.3319011,24950216.9012344,27147260.4080543,27587204.2978548
324,2043,9946232.34471926,10610728.1707596,11741914.3795868,12727037.4688854,12963921.2090232,9760413.58048506,10388607.9629547,11584804.4252128,12574964.6713087,12832369.6980241,19714770.6075178,21025374.7568974,23319878.1451083,25305084.913543,25795822.2461567
328,2043,297605.231653849,313605.699270508,395779.594533517,509382.272994867,545525.007790707,286924.022518741,303829.690595717,387707.485450889,504419.452012939,540277.963821467,584781.296310437,617603.415185465,783838.190297302,1012270.72803825,1086967.70657618
332,2043,6017529.33958155,6210593.51470665,6841501.38335771,7449367.34875825,7627021.97582132,5843238.41282869,6059422.39255641,6696060.97937777,7316401.7433062,7486355.20400385,11849703.3204041,12269898.0868522,13530086.4136236,14763437.458421,15117477.9097144
340,2043,5604593.90942958,5821655.96582883,6431515.20416084,6970040.42899706,7098960.27296489,5590092.96879462,5796130.76355301,6440178.38141083,6993638.49043438,7147662.64377951,11163529.7601371,11627685.8685397,12875426.3075922,13968474.1944856,14241091.5321716
344,2043,3943696.36039981,4145062.36577459,5282187.92656931,7455380.64474583,8484396.30350608,3420740.50162745,3620269.18994997,4816181.96293054,7170320.59739911,8321741.93602262,7397546.86602266,7767228.93292205,10080440.899193,14647310.2030149,16801727.4533756
348,2043,3664063.46210342,3917693.34719306,4484805.12497297,4895609.75507451,5007264.01673374,3353117.34195719,3579811.72673189,4196061.32227098,4623587.08767672,4733454.58497387,7012386.61145955,7526227.94714182,8689348.7879336,9510792.79358925,9744284.93349662
352,2043,129892.167597251,138288.849649209,171408.384921698,210862.426014635,218842.526761917,130193.720401863,138044.63537568,172970.286891154,214138.788195593,222437.749837259,260248.104462351,276037.779153876,344274.317783206,425018.952303535,440803.510976476
356,2043,717906011.425018,733046906.285965,777568368.67637,814428817.557194,825539077.998647,764935279.902985,780433871.909515,829848082.539678,873183855.405342,885623161.880941,1483862410.14169,1513042363.93839,1606671792.75573,1687138007.93439,1712447407.2901
360,2043,148495545.019309,151539653.906298,161459223.193315,170101662.708972,172096201.937552,147055055.972382,150128855.506138,160991401.812275,170422784.379849,172787316.933594,295286177.401847,301809674.570561,322361967.188207,340577999.602573,344851571.334142
364,2043,44258315.2321953,46033548.3062181,50609704.2553508,54023516.7874707,54858930.8910046,44622668.6491916,46336647.2907298,51206566.0699786,54678337.1316255,55765836.5946142,89004913.9464409,92475178.0689642,101807694.924446,108653013.309807,110569786.180032
368,2043,25535850.5074644,27444171.6444099,31698635.4312796,34644304.4583777,35237718.074649,26126564.1241354,28079509.4937275,32450469.7002529,35600976.5302049,36223962.4148216,51662414.6315998,55484484.3485098,64102359.9971432,70249346.679533,71451566.6409108
372,2043,2507875.45061198,2662555.05186086,3258274.37608026,3735043.94347165,3926103.48323425,2486318.68306687,2634219.07893554,3268226.96642243,3768046.72569736,3960238.42394308,4975811.22978116,5290964.20500201,6526926.96967781,7504868.73288763,7891877.49395471
376,2043,5703987.07340015,6088425.68644631,7032773.80621323,7804576.2868798,8044859.61471178,5772713.13494825,6164908.90524746,7158941.9889708,7974391.82514543,8212626.06399697,11455561.8068921,12243756.2817088,14192650.2365574,15779902.9236865,16253611.379956
380,2043,24761475.779604,26460298.9113282,30655275.5225395,33214960.6690766,33746301.0833238,23855723.8182909,25423635.9516836,29909720.2236153,32522064.6703729,33093000.7686781,48708122.3948206,51910745.8494646,60638122.5531085,65761279.0246903,66896172.0028343
384,2043,18689638.922321,19771099.2588345,22871372.9266975,25770165.3190629,26350631.0290572,18692501.5781091,19714543.8497141,22918152.1097494,25798441.9997302,26458851.1935707,37404848.4155704,39509144.3373963,45783855.6559659,51642711.4248922,52814174.2057721
388,2043,1309038.13097833,1382743.68211948,1607390.56292559,1849951.39600905,1942286.76621081,1273072.30931284,1352477.41851001,1581644.06154983,1835428.48594,1935359.88235937,2583829.80035196,2735114.90790626,3190081.23287531,3684943.06512854,3871641.21260128
392,2043,54372258.8300578,54968123.4340354,57136497.5783327,59385591.2848802,60004394.1534283,51430779.7107475,52041178.0341197,54171454.6988878,56687273.9669141,57274102.1171213,105819493.274517,107112184.565262,111353512.247566,116070450.334322,117279836.2986
398,2043,8565859.60794607,8984073.51734304,11276013.939404,13149171.3845418,13635884.0462538,7949839.10705959,8379588.46515643,10707645.4819156,12641169.9824208,13116851.3199905,16527556.4353503,17368818.5992031,21984643.9409849,25783765.6300002,26740875.4259209
400,2043,6408985.01798555,6734873.40982379,8405190.22818364,9967719.17662343,10394253.9398298,6651793.71305915,6988169.36615224,8696758.45038146,10329686.0404048,10760809.2605436,13043511.3144964,13737174.9554306,17107489.0411495,20270146.8976333,21127274.683974
404,2043,37323678.4654835,38571692.7810436,43231379.9280716,46824783.7079728,47918112.7232528,36444971.6526045,37983778.4519827,42378642.8318584,46117681.4398731,47232043.8603685,73873577.2632911,76582296.9940446,85672175.2943058,92899687.1326172,95005658.9740034
408,2043,12652503.6117273,12866799.7964149,13589548.820745,14088100.6685727,14234860.1804433,11755975.8006138,12086479.1833533,12877392.9580221,13477698.1569755,13630642.5147419,24308043.1906768,24942617.0490946,26453729.6614448,27548373.491738,27860300.7580701
410,2043,19994021.3036888,20950698.3766595,23936951.0919612,26019467.9336098,26522460.0640803,19234544.2265775,20107584.747301,23325501.7483673,25568097.9629911,26147452.0233196,39257871.6270571,41020119.4911939,47310513.7552579,51553794.1336454,52615892.5949313
414,2043,2099018.04593568,2265704.59533132,3135286.64975923,4181324.79774406,4549034.12174708,2122914.80232202,2472629.85354236,3675113.2739976,4921935.67758234,5288003.37490527,4222345.62208747,4743260.11411765,6793476.7337662,9105399.42485813,9840288.107072
417,2043,3438312.93954161,3715758.70991803,4422404.87632971,4842183.59236099,4970604.67749584,3299187.13278974,3581074.74733494,4304961.53879508,4750923.65813084,4885622.28877258,6725979.33180677,7306215.57776144,8727818.73427885,9588628.44052152,9854072.69275781
418,2043,3634378.49487889,3883573.45980785,4486860.13026988,5139824.01396681,5371163.23811742,3625823.65796538,3846124.89276809,4486934.7150866,5152202.45959265,5438822.69129383,7260588.29375256,7729424.19625678,8977346.6485012,10301590.616201,10791043.4856156
